id,k_neighbor,proba_0,proba_1
24024,0,0.8,0.2
24025,1,0.2,0.8
24026,0,1.0,0.0
24027,0,0.6,0.4
24028,1,0.2,0.8
24029,0,1.0,0.0
24030,0,0.6,0.4
24031,1,0.0,1.0
24032,1,0.0,1.0
24033,1,0.0,1.0
24034,1,0.4,0.6
24035,0,1.0,0.0
24036,1,0.2,0.8
24037,0,1.0,0.0
24038,0,1.0,0.0
24039,1,0.4,0.6
24040,0,0.6,0.4
24041,1,0.4,0.6
24042,1,0.0,1.0
24043,1,0.2,0.8
24044,1,0.2,0.8
24045,1,0.2,0.8
24046,1,0.4,0.6
24047,0,1.0,0.0
24048,1,0.0,1.0
24049,1,0.0,1.0
24050,0,0.8,0.2
24051,1,0.2,0.8
24052,1,0.4,0.6
24053,0,0.8,0.2
24054,1,0.4,0.6
24055,1,0.2,0.8
24056,0,0.8,0.2
24057,0,0.6,0.4
24058,0,1.0,0.0
24059,0,1.0,0.0
24060,1,0.4,0.6
24061,1,0.0,1.0
24062,1,0.2,0.8
24063,0,0.8,0.2
24064,1,0.0,1.0
24065,0,1.0,0.0
24066,0,0.8,0.2
24067,0,0.8,0.2
24068,0,1.0,0.0
24069,1,0.0,1.0
24070,0,0.6,0.4
24071,1,0.4,0.6
24072,0,1.0,0.0
24073,1,0.4,0.6
24074,0,1.0,0.0
24075,0,0.8,0.2
24076,0,1.0,0.0
24077,1,0.2,0.8
24078,0,0.6,0.4
24079,1,0.0,1.0
24080,1,0.2,0.8
24081,0,1.0,0.0
24082,1,0.2,0.8
24083,1,0.0,1.0
24084,0,0.8,0.2
24085,1,0.4,0.6
24086,1,0.0,1.0
24087,0,1.0,0.0
24088,0,1.0,0.0
24089,0,1.0,0.0
24090,0,0.8,0.2
24091,1,0.0,1.0
24092,0,0.6,0.4
24093,0,1.0,0.0
24094,1,0.0,1.0
24095,1,0.4,0.6
24096,1,0.0,1.0
24097,0,0.8,0.2
24098,1,0.0,1.0
24099,0,1.0,0.0
24100,0,1.0,0.0
24101,1,0.2,0.8
24102,0,0.8,0.2
24103,0,1.0,0.0
24104,0,0.8,0.2
24105,0,1.0,0.0
24106,1,0.0,1.0
24107,0,1.0,0.0
24108,0,1.0,0.0
24109,1,0.2,0.8
24110,0,0.8,0.2
24111,1,0.4,0.6
24112,0,1.0,0.0
24113,0,1.0,0.0
24114,1,0.0,1.0
24115,1,0.0,1.0
24116,0,1.0,0.0
24117,1,0.4,0.6
24118,0,0.8,0.2
24119,1,0.0,1.0
24120,0,1.0,0.0
24121,0,1.0,0.0
24122,1,0.0,1.0
24123,1,0.0,1.0
24124,1,0.0,1.0
24125,1,0.4,0.6
24126,1,0.0,1.0
24127,1,0.4,0.6
24128,1,0.0,1.0
24129,1,0.2,0.8
24130,1,0.2,0.8
24131,1,0.2,0.8
24132,1,0.4,0.6
24133,0,0.6,0.4
24134,0,1.0,0.0
24135,1,0.2,0.8
24136,0,1.0,0.0
24137,1,0.0,1.0
24138,1,0.0,1.0
24139,0,0.6,0.4
24140,1,0.0,1.0
24141,0,1.0,0.0
24142,1,0.4,0.6
24143,1,0.2,0.8
24144,0,0.8,0.2
24145,0,1.0,0.0
24146,1,0.0,1.0
24147,0,1.0,0.0
24148,0,0.6,0.4
24149,1,0.0,1.0
24150,1,0.0,1.0
24151,0,0.6,0.4
24152,1,0.2,0.8
24153,0,0.8,0.2
24154,1,0.0,1.0
24155,1,0.4,0.6
24156,1,0.0,1.0
24157,1,0.0,1.0
24158,1,0.4,0.6
24159,1,0.0,1.0
24160,1,0.0,1.0
24161,1,0.2,0.8
24162,0,0.8,0.2
24163,0,1.0,0.0
24164,0,0.6,0.4
24165,0,1.0,0.0
24166,0,0.8,0.2
24167,1,0.0,1.0
24168,1,0.2,0.8
24169,1,0.4,0.6
24170,1,0.0,1.0
24171,1,0.0,1.0
24172,0,1.0,0.0
24173,1,0.4,0.6
24174,1,0.4,0.6
24175,1,0.0,1.0
24176,0,0.8,0.2
24177,1,0.2,0.8
24178,1,0.4,0.6
24179,0,1.0,0.0
24180,0,1.0,0.0
24181,0,1.0,0.0
24182,1,0.4,0.6
24183,1,0.2,0.8
24184,0,0.6,0.4
24185,1,0.0,1.0
24186,1,0.0,1.0
24187,1,0.2,0.8
24188,0,0.6,0.4
24189,1,0.4,0.6
24190,1,0.0,1.0
24191,1,0.2,0.8
24192,1,0.2,0.8
24193,0,0.8,0.2
24194,0,1.0,0.0
24195,0,1.0,0.0
24196,1,0.2,0.8
24197,1,0.4,0.6
24198,0,1.0,0.0
24199,0,1.0,0.0
24200,1,0.4,0.6
24201,0,1.0,0.0
24202,0,1.0,0.0
24203,1,0.0,1.0
24204,1,0.2,0.8
24205,0,1.0,0.0
24206,0,1.0,0.0
24207,0,0.8,0.2
24208,0,1.0,0.0
24209,1,0.0,1.0
24210,1,0.4,0.6
24211,1,0.0,1.0
24212,1,0.4,0.6
24213,0,1.0,0.0
24214,0,0.8,0.2
24215,0,0.8,0.2
24216,0,0.6,0.4
24217,0,0.8,0.2
24218,1,0.4,0.6
24219,0,1.0,0.0
24220,1,0.0,1.0
24221,0,1.0,0.0
24222,0,1.0,0.0
24223,0,1.0,0.0
24224,0,1.0,0.0
24225,0,0.8,0.2
24226,0,0.6,0.4
24227,0,0.8,0.2
24228,1,0.4,0.6
24229,0,1.0,0.0
24230,1,0.0,1.0
24231,1,0.0,1.0
24232,0,0.6,0.4
24233,0,1.0,0.0
24234,0,0.8,0.2
24235,0,0.6,0.4
24236,1,0.4,0.6
24237,0,0.6,0.4
24238,0,0.8,0.2
24239,0,1.0,0.0
24240,1,0.0,1.0
24241,1,0.2,0.8
24242,1,0.4,0.6
24243,0,0.6,0.4
24244,1,0.0,1.0
24245,0,1.0,0.0
24246,0,1.0,0.0
24247,0,1.0,0.0
24248,1,0.4,0.6
24249,0,0.6,0.4
24250,0,0.8,0.2
24251,1,0.2,0.8
24252,0,0.6,0.4
24253,1,0.0,1.0
24254,0,1.0,0.0
24255,0,1.0,0.0
24256,1,0.4,0.6
24257,1,0.2,0.8
24258,0,1.0,0.0
24259,1,0.0,1.0
24260,1,0.0,1.0
24261,1,0.4,0.6
24262,1,0.0,1.0
24263,1,0.0,1.0
24264,1,0.2,0.8
24265,0,1.0,0.0
24266,0,1.0,0.0
24267,1,0.0,1.0
24268,0,0.6,0.4
24269,0,1.0,0.0
24270,1,0.0,1.0
24271,1,0.4,0.6
24272,1,0.2,0.8
24273,1,0.4,0.6
24274,0,0.6,0.4
24275,1,0.4,0.6
24276,1,0.4,0.6
24277,1,0.4,0.6
24278,1,0.0,1.0
24279,0,0.8,0.2
24280,0,0.6,0.4
24281,1,0.0,1.0
24282,1,0.4,0.6
24283,1,0.0,1.0
24284,1,0.4,0.6
24285,0,0.8,0.2
24286,1,0.4,0.6
24287,0,0.8,0.2
24288,0,1.0,0.0
24289,1,0.0,1.0
24290,1,0.0,1.0
24291,0,1.0,0.0
24292,0,0.8,0.2
24293,1,0.4,0.6
24294,0,1.0,0.0
24295,0,1.0,0.0
24296,0,0.6,0.4
24297,0,0.6,0.4
24298,0,0.6,0.4
24299,0,0.8,0.2
24300,1,0.0,1.0
24301,1,0.0,1.0
24302,1,0.4,0.6
24303,0,1.0,0.0
24304,0,1.0,0.0
24305,0,0.6,0.4
24306,0,1.0,0.0
24307,1,0.0,1.0
24308,1,0.0,1.0
24309,0,1.0,0.0
24310,0,1.0,0.0
24311,0,1.0,0.0
24312,1,0.4,0.6
24313,1,0.0,1.0
24314,0,1.0,0.0
24315,1,0.0,1.0
24316,0,1.0,0.0
24317,0,1.0,0.0
24318,1,0.4,0.6
24319,1,0.2,0.8
24320,1,0.2,0.8
24321,1,0.4,0.6
24322,1,0.2,0.8
24323,0,0.8,0.2
24324,0,0.6,0.4
24325,1,0.2,0.8
24326,1,0.0,1.0
24327,0,0.8,0.2
24328,0,1.0,0.0
24329,1,0.2,0.8
24330,1,0.2,0.8
24331,1,0.4,0.6
24332,1,0.0,1.0
24333,1,0.0,1.0
24334,0,0.8,0.2
24335,0,1.0,0.0
24336,0,0.8,0.2
24337,1,0.2,0.8
24338,0,0.8,0.2
24339,1,0.0,1.0
24340,0,0.6,0.4
24341,1,0.0,1.0
24342,0,0.6,0.4
24343,0,1.0,0.0
24344,1,0.2,0.8
24345,0,0.6,0.4
24346,0,0.6,0.4
24347,0,1.0,0.0
24348,0,0.8,0.2
24349,1,0.4,0.6
24350,1,0.0,1.0
24351,0,1.0,0.0
24352,1,0.0,1.0
24353,0,0.8,0.2
24354,0,1.0,0.0
24355,1,0.4,0.6
24356,1,0.2,0.8
24357,1,0.2,0.8
24358,0,0.8,0.2
24359,1,0.4,0.6
24360,0,1.0,0.0
24361,1,0.0,1.0
24362,1,0.0,1.0
24363,1,0.0,1.0
24364,1,0.0,1.0
24365,0,0.6,0.4
24366,1,0.0,1.0
24367,0,0.8,0.2
24368,1,0.0,1.0
24369,0,0.8,0.2
24370,1,0.0,1.0
24371,0,1.0,0.0
24372,1,0.0,1.0
24373,1,0.2,0.8
24374,0,0.8,0.2
24375,0,1.0,0.0
24376,0,0.8,0.2
24377,0,1.0,0.0
24378,1,0.0,1.0
24379,1,0.2,0.8
24380,1,0.4,0.6
24381,0,0.8,0.2
24382,0,1.0,0.0
24383,0,1.0,0.0
24384,1,0.2,0.8
24385,1,0.0,1.0
24386,0,0.8,0.2
24387,0,0.6,0.4
24388,0,1.0,0.0
24389,0,0.8,0.2
24390,0,1.0,0.0
24391,1,0.2,0.8
24392,0,1.0,0.0
24393,0,1.0,0.0
24394,1,0.4,0.6
24395,0,1.0,0.0
24396,1,0.0,1.0
24397,1,0.2,0.8
24398,0,0.8,0.2
24399,0,1.0,0.0
24400,0,0.8,0.2
24401,1,0.4,0.6
24402,1,0.4,0.6
24403,0,1.0,0.0
24404,1,0.0,1.0
24405,0,1.0,0.0
24406,0,1.0,0.0
24407,1,0.0,1.0
24408,1,0.2,0.8
24409,1,0.0,1.0
24410,0,1.0,0.0
24411,0,1.0,0.0
24412,0,1.0,0.0
24413,1,0.0,1.0
24414,1,0.4,0.6
24415,1,0.0,1.0
24416,0,1.0,0.0
24417,1,0.2,0.8
24418,1,0.0,1.0
24419,1,0.4,0.6
24420,0,0.8,0.2
24421,0,1.0,0.0
24422,0,1.0,0.0
24423,1,0.4,0.6
24424,1,0.2,0.8
24425,1,0.0,1.0
24426,1,0.0,1.0
24427,1,0.0,1.0
24428,1,0.0,1.0
24429,1,0.0,1.0
24430,0,1.0,0.0
24431,1,0.0,1.0
24432,1,0.2,0.8
24433,1,0.2,0.8
24434,1,0.2,0.8
24435,1,0.0,1.0
24436,1,0.0,1.0
24437,0,1.0,0.0
24438,0,0.6,0.4
24439,0,1.0,0.0
24440,0,1.0,0.0
24441,0,1.0,0.0
24442,0,1.0,0.0
24443,0,0.6,0.4
24444,1,0.2,0.8
24445,1,0.4,0.6
24446,0,0.8,0.2
24447,1,0.4,0.6
24448,1,0.2,0.8
24449,1,0.0,1.0
24450,1,0.0,1.0
24451,1,0.0,1.0
24452,0,1.0,0.0
24453,1,0.0,1.0
24454,0,0.6,0.4
24455,0,1.0,0.0
24456,1,0.0,1.0
24457,0,0.8,0.2
24458,0,1.0,0.0
24459,0,1.0,0.0
24460,1,0.2,0.8
24461,1,0.0,1.0
24462,1,0.0,1.0
24463,1,0.4,0.6
24464,0,1.0,0.0
24465,0,0.8,0.2
24466,0,0.6,0.4
24467,0,1.0,0.0
24468,0,1.0,0.0
24469,0,1.0,0.0
24470,0,1.0,0.0
24471,1,0.4,0.6
24472,0,0.6,0.4
24473,0,1.0,0.0
24474,1,0.2,0.8
24475,0,0.6,0.4
24476,0,1.0,0.0
24477,1,0.4,0.6
24478,1,0.2,0.8
24479,0,0.8,0.2
24480,0,0.8,0.2
24481,1,0.4,0.6
24482,0,0.8,0.2
24483,1,0.4,0.6
24484,0,0.6,0.4
24485,1,0.0,1.0
24486,1,0.2,0.8
24487,1,0.2,0.8
24488,0,0.8,0.2
24489,1,0.2,0.8
24490,1,0.0,1.0
24491,1,0.4,0.6
24492,0,1.0,0.0
24493,0,1.0,0.0
24494,0,1.0,0.0
24495,1,0.0,1.0
24496,1,0.2,0.8
24497,0,1.0,0.0
24498,0,1.0,0.0
24499,0,1.0,0.0
24500,1,0.2,0.8
24501,1,0.0,1.0
24502,0,1.0,0.0
24503,1,0.4,0.6
24504,1,0.4,0.6
24505,1,0.2,0.8
24506,1,0.2,0.8
24507,0,1.0,0.0
24508,0,1.0,0.0
24509,0,1.0,0.0
24510,1,0.0,1.0
24511,0,0.6,0.4
24512,1,0.0,1.0
24513,0,0.8,0.2
24514,1,0.0,1.0
24515,1,0.4,0.6
24516,1,0.0,1.0
24517,0,1.0,0.0
24518,1,0.4,0.6
24519,1,0.0,1.0
24520,1,0.0,1.0
24521,1,0.0,1.0
24522,1,0.4,0.6
24523,1,0.2,0.8
24524,1,0.0,1.0
24525,0,1.0,0.0
24526,0,0.8,0.2
24527,1,0.0,1.0
24528,0,0.6,0.4
24529,0,1.0,0.0
24530,0,1.0,0.0
24531,0,0.8,0.2
24532,1,0.4,0.6
24533,0,0.6,0.4
24534,1,0.0,1.0
24535,1,0.2,0.8
24536,1,0.2,0.8
24537,0,0.8,0.2
24538,1,0.2,0.8
24539,0,1.0,0.0
24540,0,1.0,0.0
24541,1,0.2,0.8
24542,1,0.0,1.0
24543,0,1.0,0.0
24544,0,0.8,0.2
24545,0,0.6,0.4
24546,1,0.0,1.0
24547,0,1.0,0.0
24548,0,1.0,0.0
24549,1,0.0,1.0
24550,0,1.0,0.0
24551,1,0.0,1.0
24552,1,0.0,1.0
24553,0,1.0,0.0
24554,1,0.4,0.6
24555,0,0.6,0.4
24556,1,0.0,1.0
24557,0,0.6,0.4
24558,0,1.0,0.0
24559,0,0.6,0.4
24560,1,0.0,1.0
24561,0,0.8,0.2
24562,1,0.4,0.6
24563,1,0.0,1.0
24564,1,0.2,0.8
24565,0,0.8,0.2
24566,1,0.0,1.0
24567,0,0.8,0.2
24568,1,0.0,1.0
24569,0,0.8,0.2
24570,0,0.8,0.2
24571,1,0.0,1.0
24572,0,0.6,0.4
24573,1,0.4,0.6
24574,0,1.0,0.0
24575,1,0.2,0.8
24576,0,0.8,0.2
24577,0,0.8,0.2
24578,1,0.0,1.0
24579,1,0.0,1.0
24580,1,0.2,0.8
24581,1,0.0,1.0
24582,1,0.4,0.6
24583,1,0.0,1.0
24584,1,0.0,1.0
24585,1,0.0,1.0
24586,1,0.0,1.0
24587,0,0.8,0.2
24588,1,0.2,0.8
24589,1,0.2,0.8
24590,0,0.8,0.2
24591,0,0.6,0.4
24592,0,0.6,0.4
24593,0,1.0,0.0
24594,0,1.0,0.0
24595,1,0.0,1.0
24596,1,0.0,1.0
24597,0,1.0,0.0
24598,1,0.0,1.0
24599,0,1.0,0.0
24600,0,0.8,0.2
24601,0,1.0,0.0
24602,1,0.2,0.8
24603,0,1.0,0.0
24604,0,1.0,0.0
24605,0,0.6,0.4
24606,1,0.0,1.0
24607,1,0.0,1.0
24608,0,1.0,0.0
24609,1,0.0,1.0
24610,0,0.6,0.4
24611,1,0.4,0.6
24612,1,0.4,0.6
24613,1,0.0,1.0
24614,1,0.4,0.6
24615,0,0.8,0.2
24616,0,0.8,0.2
24617,0,1.0,0.0
24618,0,0.8,0.2
24619,1,0.0,1.0
24620,0,1.0,0.0
24621,0,0.6,0.4
24622,0,0.6,0.4
24623,1,0.0,1.0
24624,0,1.0,0.0
24625,0,0.8,0.2
24626,1,0.2,0.8
24627,0,1.0,0.0
24628,0,0.8,0.2
24629,1,0.2,0.8
24630,0,0.6,0.4
24631,0,1.0,0.0
24632,1,0.0,1.0
24633,1,0.0,1.0
24634,0,1.0,0.0
24635,0,1.0,0.0
24636,1,0.0,1.0
24637,1,0.2,0.8
24638,0,1.0,0.0
24639,0,0.6,0.4
24640,1,0.0,1.0
24641,0,0.8,0.2
24642,0,0.6,0.4
24643,1,0.0,1.0
24644,1,0.0,1.0
24645,1,0.0,1.0
24646,1,0.4,0.6
24647,1,0.2,0.8
24648,0,0.8,0.2
24649,0,0.8,0.2
24650,0,0.8,0.2
24651,0,1.0,0.0
24652,1,0.2,0.8
24653,1,0.2,0.8
24654,1,0.0,1.0
24655,1,0.0,1.0
24656,1,0.4,0.6
24657,1,0.0,1.0
24658,1,0.0,1.0
24659,0,0.6,0.4
24660,0,1.0,0.0
24661,0,1.0,0.0
24662,0,0.8,0.2
24663,1,0.2,0.8
24664,0,0.6,0.4
24665,0,0.8,0.2
24666,1,0.0,1.0
24667,0,1.0,0.0
24668,0,0.6,0.4
24669,0,1.0,0.0
24670,0,0.6,0.4
24671,0,1.0,0.0
24672,1,0.2,0.8
24673,0,0.8,0.2
24674,0,1.0,0.0
24675,0,1.0,0.0
24676,0,1.0,0.0
24677,0,0.8,0.2
24678,0,0.8,0.2
24679,0,0.8,0.2
24680,1,0.2,0.8
24681,0,1.0,0.0
24682,1,0.0,1.0
24683,0,1.0,0.0
24684,1,0.2,0.8
24685,0,0.8,0.2
24686,1,0.0,1.0
24687,0,0.6,0.4
24688,1,0.2,0.8
24689,0,0.8,0.2
24690,0,1.0,0.0
24691,1,0.4,0.6
24692,0,1.0,0.0
24693,0,0.8,0.2
24694,1,0.0,1.0
24695,1,0.0,1.0
24696,1,0.2,0.8
24697,1,0.4,0.6
24698,0,1.0,0.0
24699,1,0.0,1.0
24700,1,0.2,0.8
24701,0,1.0,0.0
24702,1,0.0,1.0
24703,1,0.0,1.0
24704,0,1.0,0.0
24705,0,1.0,0.0
24706,1,0.4,0.6
24707,0,0.6,0.4
24708,1,0.2,0.8
24709,0,1.0,0.0
24710,1,0.2,0.8
24711,1,0.0,1.0
24712,0,0.6,0.4
24713,1,0.4,0.6
24714,1,0.4,0.6
24715,1,0.4,0.6
24716,0,1.0,0.0
24717,1,0.4,0.6
24718,1,0.4,0.6
24719,1,0.2,0.8
24720,0,1.0,0.0
24721,0,0.6,0.4
24722,0,1.0,0.0
24723,0,0.8,0.2
24724,0,0.6,0.4
24725,0,0.6,0.4
24726,1,0.2,0.8
24727,0,1.0,0.0
24728,1,0.2,0.8
24729,1,0.0,1.0
24730,1,0.0,1.0
24731,0,1.0,0.0
24732,1,0.0,1.0
24733,0,1.0,0.0
24734,1,0.4,0.6
24735,1,0.4,0.6
24736,0,0.8,0.2
24737,1,0.0,1.0
24738,1,0.2,0.8
24739,0,0.8,0.2
24740,0,0.8,0.2
24741,0,0.8,0.2
24742,1,0.0,1.0
24743,1,0.0,1.0
24744,1,0.4,0.6
24745,1,0.0,1.0
24746,0,0.6,0.4
24747,1,0.0,1.0
24748,1,0.0,1.0
24749,1,0.4,0.6
24750,0,0.6,0.4
24751,0,1.0,0.0
24752,1,0.2,0.8
24753,0,1.0,0.0
24754,1,0.2,0.8
24755,0,1.0,0.0
24756,1,0.4,0.6
24757,1,0.2,0.8
24758,1,0.0,1.0
24759,0,0.6,0.4
24760,0,0.8,0.2
24761,1,0.2,0.8
24762,0,0.8,0.2
24763,1,0.0,1.0
24764,0,0.8,0.2
24765,1,0.0,1.0
24766,0,0.8,0.2
24767,0,1.0,0.0
24768,0,1.0,0.0
24769,1,0.4,0.6
24770,1,0.4,0.6
24771,0,0.8,0.2
24772,0,0.8,0.2
24773,0,1.0,0.0
24774,1,0.0,1.0
24775,0,1.0,0.0
24776,0,0.8,0.2
24777,0,0.6,0.4
24778,1,0.4,0.6
24779,1,0.2,0.8
24780,1,0.4,0.6
24781,1,0.0,1.0
24782,0,0.6,0.4
24783,0,1.0,0.0
24784,0,1.0,0.0
24785,1,0.2,0.8
24786,0,1.0,0.0
24787,1,0.0,1.0
24788,1,0.0,1.0
24789,1,0.2,0.8
24790,0,1.0,0.0
24791,1,0.2,0.8
24792,0,0.6,0.4
24793,1,0.0,1.0
24794,1,0.0,1.0
24795,1,0.0,1.0
24796,0,0.6,0.4
24797,0,0.8,0.2
24798,1,0.4,0.6
24799,1,0.2,0.8
24800,0,0.8,0.2
24801,1,0.2,0.8
24802,0,1.0,0.0
24803,1,0.0,1.0
24804,1,0.0,1.0
24805,1,0.0,1.0
24806,1,0.2,0.8
24807,1,0.4,0.6
24808,1,0.2,0.8
24809,0,0.6,0.4
24810,1,0.0,1.0
24811,1,0.2,0.8
24812,1,0.4,0.6
24813,1,0.0,1.0
24814,0,1.0,0.0
24815,1,0.0,1.0
24816,0,1.0,0.0
24817,1,0.2,0.8
24818,1,0.0,1.0
24819,0,1.0,0.0
24820,1,0.0,1.0
24821,0,1.0,0.0
24822,1,0.0,1.0
24823,1,0.0,1.0
24824,0,0.6,0.4
24825,0,0.6,0.4
24826,0,0.6,0.4
24827,0,0.8,0.2
24828,1,0.4,0.6
24829,0,1.0,0.0
24830,1,0.4,0.6
24831,1,0.2,0.8
24832,0,0.6,0.4
24833,1,0.0,1.0
24834,0,0.8,0.2
24835,1,0.0,1.0
24836,1,0.4,0.6
24837,1,0.4,0.6
24838,1,0.2,0.8
24839,1,0.2,0.8
24840,1,0.4,0.6
24841,1,0.0,1.0
24842,1,0.0,1.0
24843,1,0.2,0.8
24844,1,0.2,0.8
24845,0,1.0,0.0
24846,0,1.0,0.0
24847,1,0.0,1.0
24848,0,0.6,0.4
24849,1,0.4,0.6
24850,0,1.0,0.0
24851,0,1.0,0.0
24852,1,0.0,1.0
24853,1,0.4,0.6
24854,0,1.0,0.0
24855,1,0.2,0.8
24856,0,0.6,0.4
24857,0,1.0,0.0
24858,0,1.0,0.0
24859,0,1.0,0.0
24860,0,1.0,0.0
24861,0,0.6,0.4
24862,0,1.0,0.0
24863,1,0.2,0.8
24864,1,0.2,0.8
24865,0,0.6,0.4
24866,0,0.8,0.2
24867,1,0.2,0.8
24868,1,0.4,0.6
24869,0,1.0,0.0
24870,0,0.6,0.4
24871,1,0.2,0.8
24872,0,0.6,0.4
24873,1,0.0,1.0
24874,0,0.6,0.4
24875,0,1.0,0.0
24876,1,0.2,0.8
24877,1,0.0,1.0
24878,0,0.8,0.2
24879,0,1.0,0.0
24880,1,0.0,1.0
24881,1,0.2,0.8
24882,0,1.0,0.0
24883,1,0.0,1.0
24884,1,0.0,1.0
24885,0,0.8,0.2
24886,0,1.0,0.0
24887,0,0.8,0.2
24888,0,0.8,0.2
24889,0,0.6,0.4
24890,0,0.8,0.2
24891,1,0.4,0.6
24892,0,0.6,0.4
24893,1,0.4,0.6
24894,0,0.6,0.4
24895,0,0.6,0.4
24896,1,0.4,0.6
24897,1,0.4,0.6
24898,1,0.4,0.6
24899,0,1.0,0.0
24900,1,0.4,0.6
24901,0,1.0,0.0
24902,1,0.2,0.8
24903,1,0.4,0.6
24904,1,0.2,0.8
24905,0,1.0,0.0
24906,1,0.4,0.6
24907,0,0.8,0.2
24908,1,0.2,0.8
24909,1,0.4,0.6
24910,0,1.0,0.0
24911,1,0.0,1.0
24912,1,0.2,0.8
24913,0,0.6,0.4
24914,1,0.4,0.6
24915,1,0.0,1.0
24916,0,0.8,0.2
24917,0,0.8,0.2
24918,1,0.0,1.0
24919,1,0.0,1.0
24920,1,0.4,0.6
24921,0,1.0,0.0
24922,0,1.0,0.0
24923,1,0.2,0.8
24924,1,0.4,0.6
24925,1,0.0,1.0
24926,1,0.0,1.0
24927,0,1.0,0.0
24928,1,0.0,1.0
24929,0,0.6,0.4
24930,1,0.0,1.0
24931,0,0.8,0.2
24932,0,0.8,0.2
24933,0,0.6,0.4
24934,0,0.8,0.2
24935,0,1.0,0.0
24936,0,0.8,0.2
24937,1,0.2,0.8
24938,1,0.0,1.0
24939,0,0.8,0.2
24940,0,1.0,0.0
24941,0,0.6,0.4
24942,0,0.6,0.4
24943,1,0.4,0.6
24944,1,0.0,1.0
24945,1,0.0,1.0
24946,1,0.2,0.8
24947,0,1.0,0.0
24948,1,0.4,0.6
24949,0,1.0,0.0
24950,1,0.0,1.0
24951,0,1.0,0.0
24952,0,1.0,0.0
24953,1,0.4,0.6
24954,1,0.4,0.6
24955,0,0.6,0.4
24956,1,0.2,0.8
24957,1,0.2,0.8
24958,0,1.0,0.0
24959,1,0.2,0.8
24960,1,0.2,0.8
24961,0,0.6,0.4
24962,0,1.0,0.0
24963,0,0.6,0.4
24964,0,0.8,0.2
24965,0,1.0,0.0
24966,1,0.4,0.6
24967,1,0.0,1.0
24968,0,1.0,0.0
24969,1,0.4,0.6
24970,1,0.2,0.8
24971,0,1.0,0.0
24972,1,0.0,1.0
24973,1,0.0,1.0
24974,0,1.0,0.0
24975,1,0.0,1.0
24976,1,0.2,0.8
24977,0,0.8,0.2
24978,1,0.0,1.0
24979,0,1.0,0.0
24980,0,1.0,0.0
24981,0,1.0,0.0
24982,1,0.4,0.6
24983,0,0.8,0.2
24984,1,0.2,0.8
24985,1,0.0,1.0
24986,1,0.0,1.0
24987,0,1.0,0.0
24988,0,1.0,0.0
24989,1,0.0,1.0
24990,1,0.2,0.8
24991,0,0.6,0.4
24992,0,1.0,0.0
24993,1,0.4,0.6
24994,0,0.6,0.4
24995,0,0.8,0.2
24996,0,1.0,0.0
24997,0,1.0,0.0
24998,1,0.0,1.0
24999,1,0.2,0.8
25000,0,0.6,0.4
25001,0,0.8,0.2
25002,1,0.0,1.0
25003,1,0.0,1.0
25004,1,0.0,1.0
25005,0,0.6,0.4
25006,0,0.8,0.2
25007,1,0.0,1.0
25008,1,0.0,1.0
25009,1,0.0,1.0
25010,1,0.0,1.0
25011,1,0.0,1.0
25012,1,0.2,0.8
25013,0,0.8,0.2
25014,0,1.0,0.0
25015,1,0.2,0.8
25016,0,0.6,0.4
25017,1,0.0,1.0
25018,1,0.0,1.0
25019,0,0.6,0.4
25020,1,0.0,1.0
25021,1,0.2,0.8
25022,1,0.2,0.8
25023,0,1.0,0.0
25024,1,0.0,1.0
25025,1,0.0,1.0
25026,0,0.8,0.2
25027,1,0.0,1.0
25028,1,0.0,1.0
25029,0,1.0,0.0
25030,0,1.0,0.0
25031,1,0.2,0.8
25032,0,1.0,0.0
25033,1,0.2,0.8
25034,0,1.0,0.0
25035,0,0.8,0.2
25036,0,1.0,0.0
25037,0,1.0,0.0
25038,1,0.2,0.8
25039,1,0.2,0.8
25040,0,1.0,0.0
25041,1,0.4,0.6
25042,1,0.0,1.0
25043,1,0.2,0.8
25044,0,1.0,0.0
25045,1,0.0,1.0
25046,1,0.2,0.8
25047,1,0.4,0.6
25048,0,0.6,0.4
25049,1,0.0,1.0
25050,1,0.0,1.0
25051,0,0.6,0.4
25052,0,0.8,0.2
25053,0,0.8,0.2
25054,1,0.2,0.8
25055,1,0.0,1.0
25056,1,0.0,1.0
25057,1,0.0,1.0
25058,1,0.4,0.6
25059,1,0.2,0.8
25060,1,0.4,0.6
25061,1,0.0,1.0
25062,1,0.0,1.0
25063,1,0.4,0.6
25064,1,0.0,1.0
25065,1,0.4,0.6
25066,1,0.0,1.0
25067,1,0.0,1.0
25068,1,0.0,1.0
25069,1,0.4,0.6
25070,0,1.0,0.0
25071,1,0.4,0.6
25072,0,1.0,0.0
25073,0,1.0,0.0
25074,1,0.2,0.8
25075,0,1.0,0.0
25076,0,1.0,0.0
25077,0,1.0,0.0
25078,1,0.4,0.6
25079,0,1.0,0.0
25080,0,1.0,0.0
25081,1,0.0,1.0
25082,0,1.0,0.0
25083,0,1.0,0.0
25084,1,0.0,1.0
25085,0,1.0,0.0
25086,1,0.0,1.0
25087,0,0.6,0.4
25088,0,0.6,0.4
25089,0,0.6,0.4
25090,1,0.0,1.0
25091,0,1.0,0.0
25092,1,0.2,0.8
25093,1,0.4,0.6
25094,1,0.2,0.8
25095,1,0.0,1.0
25096,1,0.4,0.6
25097,1,0.0,1.0
25098,0,0.8,0.2
